choice_key	dilemma_key
FIRST	sw_hof_1_vik_reg_colneceaster
SECOND	sw_hof_1_vik_reg_colneceaster
THIRD	sw_hof_1_vik_reg_colneceaster
FOURTH	sw_hof_1_vik_reg_cetretha
FIRST	sw_hof_1_vik_reg_cippanhamm
SECOND	sw_hof_1_vik_reg_cippanhamm
THIRD	sw_hof_1_vik_reg_cippanhamm
FOURTH	sw_hof_1_vik_reg_ceaster
FIRST	sw_hof_1_vik_reg_cetretha
SECOND	sw_hof_1_vik_reg_cetretha
THIRD	sw_hof_1_vik_reg_cetretha
FOURTH	sw_hof_1_vik_reg_cathair_commain
FIRST	sw_hof_1_vik_reg_ceaster
SECOND	sw_hof_1_vik_reg_ceaster
THIRD	sw_hof_1_vik_reg_ceaster
FOURTH	sw_hof_1_vik_reg_casteltoun
FIRST	sw_hof_1_vik_reg_cathair_commain
SECOND	sw_hof_1_vik_reg_cathair_commain
THIRD	sw_hof_1_vik_reg_cathair_commain
FOURTH	sw_hof_1_vik_reg_carleol
FIRST	sw_hof_1_vik_reg_casteltoun
SECOND	sw_hof_1_vik_reg_casteltoun
THIRD	sw_hof_1_vik_reg_casteltoun
FOURTH	sw_hof_1_vik_reg_cantwaraburg
FIRST	sw_hof_1_vik_reg_carleol
SECOND	sw_hof_1_vik_reg_carleol
THIRD	sw_hof_1_vik_reg_carleol
FOURTH	sw_hof_1_vik_reg_caisil
FIRST	sw_hof_1_vik_reg_cantwaraburg
SECOND	sw_hof_1_vik_reg_cantwaraburg
THIRD	sw_hof_1_vik_reg_cantwaraburg
FOURTH	sw_hof_1_vik_reg_cair_gwent
FIRST	sw_hof_1_vik_reg_caisil
SECOND	sw_hof_1_vik_reg_caisil
THIRD	sw_hof_1_vik_reg_caisil
FOURTH	sw_hof_1_vik_reg_bornais
FIRST	sw_hof_1_vik_reg_cair_gwent
SECOND	sw_hof_1_vik_reg_cair_gwent
THIRD	sw_hof_1_vik_reg_cair_gwent
FOURTH	sw_hof_1_vik_reg_blascona
FIRST	sw_hof_1_vik_reg_bornais
SECOND	sw_hof_1_vik_reg_bornais
THIRD	sw_hof_1_vik_reg_bornais
FOURTH	sw_hof_1_vik_reg_bebbanburg
FIRST	sw_hof_1_vik_reg_blascona
SECOND	sw_hof_1_vik_reg_blascona
THIRD	sw_hof_1_vik_reg_blascona
FOURTH	sw_hof_1_vik_reg_airchardan
FIRST	sw_hof_1_vik_reg_bebbanburg
SECOND	sw_hof_1_vik_reg_bebbanburg
THIRD	sw_hof_1_vik_reg_bebbanburg
FOURTH	sw_hof_1_vik_reg_aethelingaeg
FIRST	sw_hof_1_vik_reg_airchardan
SECOND	sw_hof_1_vik_reg_airchardan
THIRD	sw_hof_1_vik_reg_airchardan
FOURTH	sw_hof_1_vik_reg_achadh_bo
FIRST	sw_hof_1_vik_reg_aethelingaeg
SECOND	sw_hof_1_vik_reg_aethelingaeg
THIRD	sw_hof_1_vik_reg_aethelingaeg
FOURTH	sw_hof_1_vik_reg_aberteifi
FIRST	sw_hof_1_vik_reg_achadh_bo
SECOND	sw_hof_1_vik_reg_achadh_bo
THIRD	sw_hof_1_vik_reg_achadh_bo
FOURTH	sw_hof_1_vik_reg_aberffro
FIRST	sw_hof_1_vik_reg_aberteifi
SECOND	sw_hof_1_vik_reg_aberteifi
THIRD	sw_hof_1_vik_reg_aberteifi
SECOND	sw_gifts_region_to_ally_3_vik_reg_wyrcesuuyrthe
FIRST	sw_hof_1_vik_reg_aberffro
SECOND	sw_hof_1_vik_reg_aberffro
THIRD	sw_hof_1_vik_reg_aberffro
SECOND	sw_gifts_region_to_ally_3_vik_reg_wiht
FIRST	sw_gifts_region_to_ally_3_vik_reg_wiltun
SECOND	sw_gifts_region_to_ally_3_vik_reg_wiltun
FIRST	sw_gifts_region_to_ally_3_vik_reg_wyrcesuuyrthe
SECOND	sw_gifts_region_to_ally_3_vik_reg_wigingamere
FIRST	sw_gifts_region_to_ally_3_vik_reg_wigracestre
SECOND	sw_gifts_region_to_ally_3_vik_reg_wigracestre
FIRST	sw_gifts_region_to_ally_3_vik_reg_wiht
SECOND	sw_gifts_region_to_ally_3_vik_reg_tureceseig
FIRST	sw_gifts_region_to_ally_3_vik_reg_waecet
SECOND	sw_gifts_region_to_ally_3_vik_reg_waecet
FIRST	sw_gifts_region_to_ally_3_vik_reg_wigingamere
SECOND	sw_gifts_region_to_ally_3_vik_reg_tuaim
FIRST	sw_gifts_region_to_ally_3_vik_reg_tuam_greine
SECOND	sw_gifts_region_to_ally_3_vik_reg_tuam_greine
FIRST	sw_gifts_region_to_ally_3_vik_reg_tureceseig
SECOND	sw_gifts_region_to_ally_3_vik_reg_torfness
FIRST	sw_gifts_region_to_ally_3_vik_reg_totanes
SECOND	sw_gifts_region_to_ally_3_vik_reg_totanes
FIRST	sw_gifts_region_to_ally_3_vik_reg_tuaim
FIRST	sw_gifts_region_to_ally_3_vik_reg_tilaburg
SECOND	sw_gifts_region_to_ally_3_vik_reg_thursa
SECOND	sw_gifts_region_to_ally_3_vik_reg_tilaburg
FIRST	sw_gifts_region_to_ally_3_vik_reg_torfness
FIRST	sw_gifts_region_to_ally_3_vik_reg_theodford
SECOND	sw_gifts_region_to_ally_3_vik_reg_terra_incognita
FIRST	sw_gifts_region_to_ally_3_vik_reg_thursa
SECOND	sw_gifts_region_to_ally_3_vik_reg_theodford
FIRST	sw_gifts_region_to_ally_3_vik_reg_tanet
SECOND	sw_gifts_region_to_ally_3_vik_reg_suthhamtun
FIRST	sw_gifts_region_to_ally_3_vik_reg_terra_incognita
SECOND	sw_gifts_region_to_ally_3_vik_reg_tanet
FIRST	sw_gifts_region_to_ally_3_vik_reg_stutfall
SECOND	sw_gifts_region_to_ally_3_vik_reg_stornochway
FIRST	sw_gifts_region_to_ally_3_vik_reg_suthhamtun
SECOND	sw_gifts_region_to_ally_3_vik_reg_stutfall
FIRST	sw_gifts_region_to_ally_3_vik_reg_stoc
SECOND	sw_gifts_region_to_ally_3_vik_reg_staeningum
FIRST	sw_gifts_region_to_ally_3_vik_reg_stornochway
SECOND	sw_gifts_region_to_ally_3_vik_reg_stoc
FIRST	sw_gifts_region_to_ally_3_vik_reg_staeningum
SECOND	sw_gifts_region_to_ally_3_vik_reg_staefford
FIRST	sw_gifts_region_to_ally_3_vik_reg_staefford
SECOND	sw_gifts_region_to_ally_3_vik_reg_sreth_belin
FIRST	sw_gifts_region_to_ally_3_vik_reg_sreth_belin
SECOND	sw_gifts_region_to_ally_3_vik_reg_scrobbesburg
FIRST	sw_gifts_region_to_ally_3_vik_reg_scrobbesburg
SECOND	sw_gifts_region_to_ally_3_vik_reg_sconnin
FIRST	sw_gifts_region_to_ally_3_vik_reg_sconnin
SECOND	sw_gifts_region_to_ally_3_vik_reg_scireburnan
FIRST	sw_gifts_region_to_ally_3_vik_reg_scireburnan
SECOND	sw_gifts_region_to_ally_3_vik_reg_sceaftesburg
FIRST	sw_gifts_region_to_ally_3_vik_reg_sceaftesburg
SECOND	sw_gifts_region_to_ally_3_vik_reg_sancte_ye
FIRST	sw_gifts_region_to_ally_3_vik_reg_sancte_ye
SECOND	sw_gifts_region_to_ally_3_vik_reg_sancte_germanes
FIRST	sw_gifts_region_to_ally_3_vik_reg_sancte_germanes
SECOND	sw_gifts_region_to_ally_3_vik_reg_sancte_eadmundes
FIRST	sw_gifts_region_to_ally_3_vik_reg_sancte_eadmundes
SECOND	sw_gifts_region_to_ally_3_vik_reg_sancte_albanes
FIRST	sw_gifts_region_to_ally_3_vik_reg_sancte_albanes
SECOND	sw_gifts_region_to_ally_3_vik_reg_saigher
FIRST	sw_gifts_region_to_ally_3_vik_reg_saigher
SECOND	sw_gifts_region_to_ally_3_vik_reg_rudglann
FIRST	sw_gifts_region_to_ally_3_vik_reg_rudglann
SECOND	sw_gifts_region_to_ally_3_vik_reg_rucestr
FIRST	sw_gifts_region_to_ally_3_vik_reg_rucestr
SECOND	sw_gifts_region_to_ally_3_vik_reg_ros_maircind
FIRST	sw_gifts_region_to_ally_3_vik_reg_ros_maircind
SECOND	sw_gifts_region_to_ally_3_vik_reg_ros_cuissine
FIRST	sw_gifts_region_to_ally_3_vik_reg_ros_cuissine
SECOND	sw_gifts_region_to_ally_3_vik_reg_ros_ailithir
FIRST	sw_gifts_region_to_ally_3_vik_reg_ros_ailithir
SECOND	sw_gifts_region_to_ally_3_vik_reg_ros
FIRST	sw_gifts_region_to_ally_3_vik_reg_ros
SECOND	sw_gifts_region_to_ally_3_vik_reg_rofeceaster
FIRST	sw_gifts_region_to_ally_3_vik_reg_rofeceaster
SECOND	sw_gifts_region_to_ally_3_vik_reg_rocheberie
FIRST	sw_gifts_region_to_ally_3_vik_reg_rocheberie
SECOND	sw_gifts_region_to_ally_3_vik_reg_rinnin
FIRST	sw_gifts_region_to_ally_3_vik_reg_rinnin
FIRST	sw_gifts_region_to_ally_3_vik_reg_rath_luraig
SECOND	sw_gifts_region_to_ally_3_vik_reg_rath_luraig
FIRST	sw_gifts_region_to_ally_3_vik_reg_porteceaster
SECOND	sw_gifts_region_to_ally_3_vik_reg_porteceaster
FIRST	sw_gifts_region_to_ally_3_vik_reg_poclintun
SECOND	sw_gifts_region_to_ally_3_vik_reg_poclintun
FIRST	sw_gifts_region_to_ally_3_vik_reg_pefenesea
SECOND	sw_gifts_region_to_ally_3_vik_reg_pefenesea
FIRST	sw_gifts_region_to_ally_3_vik_reg_oxnaforda
SECOND	sw_gifts_region_to_ally_3_vik_reg_oxnaforda
FIRST	sw_gifts_region_to_ally_3_vik_reg_otergimele
SECOND	sw_gifts_region_to_ally_3_vik_reg_otergimele
FIRST	sw_gifts_region_to_ally_3_vik_reg_oswaldestroe
SECOND	sw_gifts_region_to_ally_3_vik_reg_oswaldestroe
FIRST	sw_gifts_region_to_ally_3_vik_reg_nedd
SECOND	sw_gifts_region_to_ally_3_vik_reg_nedd
FIRST	sw_gifts_region_to_ally_3_vik_reg_na_seciri
SECOND	sw_gifts_region_to_ally_3_vik_reg_na_seciri
FIRST	sw_gifts_region_to_ally_3_vik_reg_moige_bile
SECOND	sw_gifts_region_to_ally_3_vik_reg_moige_bile
FIRST	sw_gifts_region_to_ally_3_vik_reg_middeherst
SECOND	sw_gifts_region_to_ally_3_vik_reg_middeherst
FIRST	sw_gifts_region_to_ally_3_vik_reg_menevia
FIRST	sw_gifts_region_to_ally_3_vik_reg_mathrafal
SECOND	sw_gifts_region_to_ally_3_vik_reg_menevia
FIRST	sw_gifts_region_to_ally_3_vik_reg_mailros
SECOND	sw_gifts_region_to_ally_3_vik_reg_mathrafal
FIRST	sw_gifts_region_to_ally_3_vik_reg_maeldune
SECOND	sw_gifts_region_to_ally_3_vik_reg_mailros
FIRST	sw_gifts_region_to_ally_3_vik_reg_lude
SECOND	sw_gifts_region_to_ally_3_vik_reg_maeldune
FIRST	sw_gifts_region_to_ally_3_vik_reg_lonceaster
SECOND	sw_gifts_region_to_ally_3_vik_reg_lude
FIRST	sw_gifts_region_to_ally_3_vik_reg_loch_raich
SECOND	sw_gifts_region_to_ally_3_vik_reg_lonceaster
FIRST	sw_gifts_region_to_ally_3_vik_reg_loch_gabhair
SECOND	sw_gifts_region_to_ally_3_vik_reg_loch_raich
FIRST	sw_gifts_region_to_ally_3_vik_reg_liwtune
SECOND	sw_gifts_region_to_ally_3_vik_reg_loch_gabhair
FIRST	sw_gifts_region_to_ally_3_vik_reg_lis_mor
SECOND	sw_gifts_region_to_ally_3_vik_reg_liwtune
FIRST	sw_gifts_region_to_ally_3_vik_reg_linns
SECOND	sw_gifts_region_to_ally_3_vik_reg_lis_mor
FIRST	sw_gifts_region_to_ally_3_vik_reg_ligeraceaster
SECOND	sw_gifts_region_to_ally_3_vik_reg_linns
FIRST	sw_gifts_region_to_ally_3_vik_reg_licetfelda
SECOND	sw_gifts_region_to_ally_3_vik_reg_ligeraceaster
FIRST	sw_gifts_region_to_ally_3_vik_reg_latharna
SECOND	sw_gifts_region_to_ally_3_vik_reg_licetfelda
FIRST	sw_gifts_region_to_ally_3_vik_reg_latharn
SECOND	sw_gifts_region_to_ally_3_vik_reg_latharna
FIRST	sw_gifts_region_to_ally_3_vik_reg_lann_padarn
SECOND	sw_gifts_region_to_ally_3_vik_reg_latharn
FIRST	sw_gifts_region_to_ally_3_vik_reg_lann_ildut
SECOND	sw_gifts_region_to_ally_3_vik_reg_lann_padarn
FIRST	sw_gifts_region_to_ally_3_vik_reg_lann_idloes
SECOND	sw_gifts_region_to_ally_3_vik_reg_lann_ildut
FIRST	sw_gifts_region_to_ally_3_vik_reg_lann_dewi
SECOND	sw_gifts_region_to_ally_3_vik_reg_lann_idloes
FIRST	sw_gifts_region_to_ally_3_vik_reg_lann_cors
SECOND	sw_gifts_region_to_ally_3_vik_reg_lann_dewi
FIRST	sw_gifts_region_to_ally_3_vik_reg_lann_afan
SECOND	sw_gifts_region_to_ally_3_vik_reg_lann_cors
FIRST	sw_gifts_region_to_ally_3_vik_reg_laewe
SECOND	sw_gifts_region_to_ally_3_vik_reg_lann_afan
FIRST	sw_gifts_region_to_ally_3_vik_reg_inis_patraic
SECOND	sw_gifts_region_to_ally_3_vik_reg_laewe
FIRST	sw_gifts_region_to_ally_3_vik_reg_inis_cathaigh
SECOND	sw_gifts_region_to_ally_3_vik_reg_inis_patraic
FIRST	sw_gifts_region_to_ally_3_vik_reg_inber_nise
SECOND	sw_gifts_region_to_ally_3_vik_reg_inis_cathaigh
FIRST	sw_gifts_region_to_ally_3_vik_reg_imblech_ibair
SECOND	sw_gifts_region_to_ally_3_vik_reg_inber_nise
FIRST	sw_gifts_region_to_ally_3_vik_reg_hwitan_aerne
SECOND	sw_gifts_region_to_ally_3_vik_reg_imblech_ibair
FIRST	sw_gifts_region_to_ally_3_vik_reg_huntandun
SECOND	sw_gifts_region_to_ally_3_vik_reg_hwitan_aerne
FIRST	sw_gifts_region_to_ally_3_vik_reg_hripum
SECOND	sw_gifts_region_to_ally_3_vik_reg_huntandun
FIRST	sw_gifts_region_to_ally_3_vik_reg_heslerton
SECOND	sw_gifts_region_to_ally_3_vik_reg_hripum
FIRST	sw_gifts_region_to_ally_3_vik_reg_herutford
FIRST	sw_gifts_region_to_ally_3_vik_reg_hereford
SECOND	sw_gifts_region_to_ally_3_vik_reg_heslerton
FIRST	sw_gifts_region_to_ally_3_vik_reg_haverfordia
SECOND	sw_gifts_region_to_ally_3_vik_reg_herutford
FIRST	sw_gifts_region_to_ally_3_vik_reg_hagustaldes
SECOND	sw_gifts_region_to_ally_3_vik_reg_hereford
FIRST	sw_gifts_region_to_ally_3_vik_reg_gyruum
SECOND	sw_gifts_region_to_ally_3_vik_reg_haverfordia
FIRST	sw_gifts_region_to_ally_3_vik_reg_guldeford
SECOND	sw_gifts_region_to_ally_3_vik_reg_hagustaldes
FIRST	sw_gifts_region_to_ally_3_vik_reg_gleann_da_loch
SECOND	sw_gifts_region_to_ally_3_vik_reg_gyruum
FIRST	sw_gifts_region_to_ally_3_vik_reg_glastingburi
SECOND	sw_gifts_region_to_ally_3_vik_reg_guldeford
FIRST	sw_gifts_region_to_ally_3_vik_reg_gipeswic
SECOND	sw_gifts_region_to_ally_3_vik_reg_gleann_da_loch
FIRST	sw_gifts_region_to_ally_3_vik_reg_forais
SECOND	sw_gifts_region_to_ally_3_vik_reg_glastingburi
FIRST	sw_gifts_region_to_ally_3_vik_reg_flichesburg
SECOND	sw_gifts_region_to_ally_3_vik_reg_gipeswic
FIRST	sw_gifts_region_to_ally_3_vik_reg_ferna
SECOND	sw_gifts_region_to_ally_3_vik_reg_forais
FIRST	sw_gifts_region_to_ally_3_vik_reg_ethandun
SECOND	sw_gifts_region_to_ally_3_vik_reg_flichesburg
FIRST	sw_gifts_region_to_ally_3_vik_reg_eofesham
SECOND	sw_gifts_region_to_ally_3_vik_reg_ferna
FIRST	sw_gifts_region_to_ally_3_vik_reg_elig
SECOND	sw_gifts_region_to_ally_3_vik_reg_ethandun
FIRST	sw_gifts_region_to_ally_3_vik_reg_ebbesham
SECOND	sw_gifts_region_to_ally_3_vik_reg_eofesham
FIRST	sw_gifts_region_to_ally_3_vik_reg_earmutha
SECOND	sw_gifts_region_to_ally_3_vik_reg_elig
FIRST	sw_gifts_region_to_ally_3_vik_reg_dynbaer
SECOND	sw_gifts_region_to_ally_3_vik_reg_ebbesham
FIRST	sw_gifts_region_to_ally_3_vik_reg_dunholm
SECOND	sw_gifts_region_to_ally_3_vik_reg_earmutha
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_ollaig
SECOND	sw_gifts_region_to_ally_3_vik_reg_dynbaer
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_nechtain
SECOND	sw_gifts_region_to_ally_3_vik_reg_dunholm
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_na_ngall
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_ollaig
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_eachainn
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_nechtain
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_duirn
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_na_ngall
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_domnaill
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_eachainn
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_cailden
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_duirn
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_blann
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_domnaill
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_beccan
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_cailden
FIRST	sw_gifts_region_to_ally_3_vik_reg_dun_aberte
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_blann
FIRST	sw_gifts_region_to_ally_3_vik_reg_dugannu
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_beccan
FIRST	sw_gifts_region_to_ally_3_vik_reg_druim_collachair
SECOND	sw_gifts_region_to_ally_3_vik_reg_dun_aberte
FIRST	sw_gifts_region_to_ally_3_vik_reg_drayton
SECOND	sw_gifts_region_to_ally_3_vik_reg_dugannu
FIRST	sw_gifts_region_to_ally_3_vik_reg_dor
SECOND	sw_gifts_region_to_ally_3_vik_reg_druim_collachair
FIRST	sw_gifts_region_to_ally_3_vik_reg_doneceaster
SECOND	sw_gifts_region_to_ally_3_vik_reg_drayton
FIRST	sw_gifts_region_to_ally_3_vik_reg_domuc
SECOND	sw_gifts_region_to_ally_3_vik_reg_dor
FIRST	sw_gifts_region_to_ally_3_vik_reg_dofere
SECOND	sw_gifts_region_to_ally_3_vik_reg_doneceaster
FIRST	sw_gifts_region_to_ally_3_vik_reg_dinas_powis
SECOND	sw_gifts_region_to_ally_3_vik_reg_domuc
FIRST	sw_gifts_region_to_ally_3_vik_reg_din_prys
SECOND	sw_gifts_region_to_ally_3_vik_reg_dofere
FIRST	sw_gifts_region_to_ally_3_vik_reg_deoraby
SECOND	sw_gifts_region_to_ally_3_vik_reg_dinas_powis
FIRST	sw_gifts_region_to_ally_3_vik_reg_dear
SECOND	sw_gifts_region_to_ally_3_vik_reg_din_prys
FIRST	sw_gifts_region_to_ally_3_vik_reg_dacor
SECOND	sw_gifts_region_to_ally_3_vik_reg_deoraby
FIRST	sw_gifts_region_to_ally_3_vik_reg_cridiatune
SECOND	sw_gifts_region_to_ally_3_vik_reg_dear
FIRST	sw_gifts_region_to_ally_3_vik_reg_coldingaham
SECOND	sw_gifts_region_to_ally_3_vik_reg_dacor
FIRST	sw_gifts_region_to_ally_3_vik_reg_coinnire
SECOND	sw_gifts_region_to_ally_3_vik_reg_cridiatune
FIRST	sw_gifts_region_to_ally_3_vik_reg_cnodba
SECOND	sw_gifts_region_to_ally_3_vik_reg_coldingaham
FIRST	sw_gifts_region_to_ally_3_vik_reg_cluain_mor
SECOND	sw_gifts_region_to_ally_3_vik_reg_coinnire
FIRST	sw_gifts_region_to_ally_3_vik_reg_cluain_mac_nois
SECOND	sw_gifts_region_to_ally_3_vik_reg_cnodba
FIRST	sw_gifts_region_to_ally_3_vik_reg_cluain_iraird
SECOND	sw_gifts_region_to_ally_3_vik_reg_cluain_mor
FIRST	sw_gifts_region_to_ally_3_vik_reg_cluain_eoais
SECOND	sw_gifts_region_to_ally_3_vik_reg_cluain_mac_nois
FIRST	sw_gifts_region_to_ally_3_vik_reg_cluain
SECOND	sw_gifts_region_to_ally_3_vik_reg_cluain_iraird
FIRST	sw_gifts_region_to_ally_3_vik_reg_clocher
SECOND	sw_gifts_region_to_ally_3_vik_reg_cluain_eoais
FIRST	sw_gifts_region_to_ally_3_vik_reg_cissanbyrig
SECOND	sw_gifts_region_to_ally_3_vik_reg_cluain
FIRST	sw_gifts_region_to_ally_3_vik_reg_cirenceaster
SECOND	sw_gifts_region_to_ally_3_vik_reg_clocher
FIRST	sw_gifts_region_to_ally_3_vik_reg_cherchebi
SECOND	sw_gifts_region_to_ally_3_vik_reg_cissanbyrig
FIRST	sw_gifts_region_to_ally_3_vik_reg_cenn_rigmonid
SECOND	sw_gifts_region_to_ally_3_vik_reg_cirenceaster
FIRST	sw_gifts_region_to_ally_3_vik_reg_cenannas
SECOND	sw_gifts_region_to_ally_3_vik_reg_cherchebi
FIRST	sw_gifts_region_to_ally_3_vik_reg_celmeresfort
SECOND	sw_gifts_region_to_ally_3_vik_reg_cenn_rigmonid
FIRST	sw_gifts_region_to_ally_3_vik_reg_cell_mor
SECOND	sw_gifts_region_to_ally_3_vik_reg_cenannas
FIRST	sw_gifts_region_to_ally_3_vik_reg_cell_maic_aeda
SECOND	sw_gifts_region_to_ally_3_vik_reg_celmeresfort
FIRST	sw_gifts_region_to_ally_3_vik_reg_cell_daltain
SECOND	sw_gifts_region_to_ally_3_vik_reg_cell_mor
FIRST	sw_gifts_region_to_ally_3_vik_reg_cell_cainning
SECOND	sw_gifts_region_to_ally_3_vik_reg_cell_maic_aeda
FIRST	sw_gifts_region_to_ally_3_vik_reg_cell_alaid
SECOND	sw_gifts_region_to_ally_3_vik_reg_cell_daltain
FIRST	sw_gifts_region_to_ally_3_vik_reg_cathair_domnaill
SECOND	sw_gifts_region_to_ally_3_vik_reg_cell_cainning
FIRST	sw_gifts_region_to_ally_3_vik_reg_cairlinn
SECOND	sw_gifts_region_to_ally_3_vik_reg_cell_alaid
FIRST	sw_gifts_region_to_ally_3_vik_reg_cair_segeint
SECOND	sw_gifts_region_to_ally_3_vik_reg_cathair_domnaill
FIRST	sw_gifts_region_to_ally_3_vik_reg_cair_mirddin
SECOND	sw_gifts_region_to_ally_3_vik_reg_cairlinn
FIRST	sw_gifts_region_to_ally_3_vik_reg_buccingahamm
SECOND	sw_gifts_region_to_ally_3_vik_reg_cair_segeint
FIRST	sw_gifts_region_to_ally_3_vik_reg_brug
SECOND	sw_gifts_region_to_ally_3_vik_reg_cair_mirddin
FIRST	sw_gifts_region_to_ally_3_vik_reg_brideport
SECOND	sw_gifts_region_to_ally_3_vik_reg_buccingahamm
FIRST	sw_gifts_region_to_ally_3_vik_reg_brechin
SECOND	sw_gifts_region_to_ally_3_vik_reg_brug
FIRST	sw_gifts_region_to_ally_3_vik_reg_bodmine
SECOND	sw_gifts_region_to_ally_3_vik_reg_brideport
FIRST	sw_gifts_region_to_ally_3_vik_reg_beoferlic
SECOND	sw_gifts_region_to_ally_3_vik_reg_brechin
FIRST	sw_gifts_region_to_ally_3_vik_reg_bedanford
SECOND	sw_gifts_region_to_ally_3_vik_reg_bodmine
FIRST	sw_gifts_region_to_ally_3_vik_reg_bathanceaster
SECOND	sw_gifts_region_to_ally_3_vik_reg_beoferlic
FIRST	sw_gifts_region_to_ally_3_vik_reg_basengas
SECOND	sw_gifts_region_to_ally_3_vik_reg_bedanford
FIRST	sw_gifts_region_to_ally_3_vik_reg_balla
SECOND	sw_gifts_region_to_ally_3_vik_reg_bathanceaster
FIRST	sw_gifts_region_to_ally_3_vik_reg_axanbrycg
SECOND	sw_gifts_region_to_ally_3_vik_reg_basengas
SECOND	sw_gifts_region_to_ally_3_vik_reg_ardach
SECOND	sw_gifts_region_to_ally_3_vik_reg_balla
SECOND	sw_gifts_region_to_ally_3_vik_reg_ard_sratha
SECOND	sw_gifts_region_to_ally_3_vik_reg_axanbrycg
SECOND	sw_gifts_region_to_ally_3_vik_reg_ard_mor
FIRST	sw_gifts_region_to_ally_3_vik_reg_ardach
SECOND	sw_gifts_region_to_ally_3_vik_reg_ard_macha
FIRST	sw_gifts_region_to_ally_3_vik_reg_ard_sratha
SECOND	sw_gifts_region_to_ally_3_vik_reg_ard_fert
FIRST	sw_gifts_region_to_ally_3_vik_reg_ard_mor
SECOND	sw_gifts_region_to_ally_3_vik_reg_aporcrosan
FIRST	sw_gifts_region_to_ally_3_vik_reg_ard_macha
SECOND	sw_gifts_region_to_ally_3_vik_reg_an_tinbhear_mor
FIRST	sw_gifts_region_to_ally_3_vik_reg_ard_fert
SECOND	sw_gifts_region_to_ally_3_vik_reg_alt_clut
FIRST	sw_gifts_region_to_ally_3_vik_reg_aporcrosan
SECOND	sw_gifts_region_to_ally_3_vik_reg_alclyt
FIRST	sw_gifts_region_to_ally_3_vik_reg_an_tinbhear_mor
SECOND	sw_gifts_region_to_ally_3_vik_reg_aelmham
FIRST	sw_gifts_region_to_ally_3_vik_reg_alt_clut
SECOND	sw_gifts_region_to_ally_3_vik_reg_aebburcurnig
FIRST	sw_gifts_region_to_ally_3_vik_reg_alclyt
SECOND	sw_gifts_region_to_ally_3_vik_reg_abberdeon
FIRST	sw_gifts_region_to_ally_3_vik_reg_aelmham
SECOND	sw_gifts_region_to_ally_2_vik_reg_wyrcesuuyrthe
FIRST	sw_gifts_region_to_ally_3_vik_reg_aebburcurnig
SECOND	sw_gifts_region_to_ally_2_vik_reg_wiltun
FIRST	sw_gifts_region_to_ally_3_vik_reg_abberdeon
SECOND	sw_gifts_region_to_ally_2_vik_reg_wiht
FIRST	sw_gifts_region_to_ally_2_vik_reg_wyrcesuuyrthe
SECOND	sw_gifts_region_to_ally_2_vik_reg_wigracestre
FIRST	sw_gifts_region_to_ally_2_vik_reg_wiltun
SECOND	sw_gifts_region_to_ally_2_vik_reg_wigingamere
FIRST	sw_gifts_region_to_ally_2_vik_reg_wiht
SECOND	sw_gifts_region_to_ally_2_vik_reg_waecet
FIRST	sw_gifts_region_to_ally_2_vik_reg_wigracestre
SECOND	sw_gifts_region_to_ally_2_vik_reg_tureceseig
FIRST	sw_gifts_region_to_ally_2_vik_reg_wigingamere
SECOND	sw_gifts_region_to_ally_2_vik_reg_tuam_greine
FIRST	sw_gifts_region_to_ally_2_vik_reg_waecet
SECOND	sw_gifts_region_to_ally_2_vik_reg_tuaim
FIRST	sw_gifts_region_to_ally_2_vik_reg_tureceseig
SECOND	sw_gifts_region_to_ally_2_vik_reg_totanes
FIRST	sw_gifts_region_to_ally_2_vik_reg_tuam_greine
SECOND	sw_gifts_region_to_ally_2_vik_reg_torfness
FIRST	sw_gifts_region_to_ally_2_vik_reg_tuaim
SECOND	sw_gifts_region_to_ally_2_vik_reg_tilaburg
FIRST	sw_gifts_region_to_ally_2_vik_reg_totanes
SECOND	sw_gifts_region_to_ally_2_vik_reg_thursa
FIRST	sw_gifts_region_to_ally_2_vik_reg_torfness
SECOND	sw_gifts_region_to_ally_2_vik_reg_theodford
FIRST	sw_gifts_region_to_ally_2_vik_reg_tilaburg
SECOND	sw_gifts_region_to_ally_2_vik_reg_terra_incognita
FIRST	sw_gifts_region_to_ally_2_vik_reg_thursa
SECOND	sw_gifts_region_to_ally_2_vik_reg_tanet
