trait_level	effect	effect_scope	value
shield_title_vik_reg_inber_nise_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inber_nise_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inber_nise_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inber_nise_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inber_nise_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inber_nise_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inber_nise_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inber_nise_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inber_nise_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inber_nise_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inber_nise_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inber_nise_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_cathaigh_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_cathaigh_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_cathaigh_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_cathaigh_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_cathaigh_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_cathaigh_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_cathaigh_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_cathaigh_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_cathaigh_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_cathaigh_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_cathaigh_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_cathaigh_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_cathaigh_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_cathaigh_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_cathaigh_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_faithlenn_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_faithlenn_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_faithlenn_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_faithlenn_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_faithlenn_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_faithlenn_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_faithlenn_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_faithlenn_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_faithlenn_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_faithlenn_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_faithlenn_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_faithlenn_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_faithlenn_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_faithlenn_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_faithlenn_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_patraic_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_patraic_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_patraic_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_patraic_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_patraic_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_patraic_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_patraic_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_patraic_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_patraic_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_patraic_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_patraic_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_patraic_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_inis_patraic_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_inis_patraic_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_inis_patraic_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_ioua_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_ioua_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_ioua_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_ioua_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_ioua_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_ioua_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_ioua_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_ioua_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_ioua_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_ioua_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_ioua_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_ioua_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_ioua_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_ioua_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_ioua_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_laewe_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_laewe_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_laewe_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_laewe_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_laewe_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_laewe_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_laewe_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_laewe_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_laewe_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_laewe_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_laewe_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_laewe_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_laewe_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_laewe_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_laewe_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_afan_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_afan_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_afan_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_afan_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_afan_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_afan_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_afan_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_afan_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_afan_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_afan_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_afan_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_afan_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_afan_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_afan_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_afan_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_cors_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_cors_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_cors_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_cors_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_cors_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_cors_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_cors_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_cors_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_cors_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_cors_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_cors_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_cors_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_cors_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_cors_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_cors_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_dewi_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_dewi_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_dewi_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_dewi_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_dewi_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_dewi_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_dewi_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_dewi_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_dewi_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_dewi_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_dewi_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_dewi_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_dewi_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_dewi_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_dewi_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_idloes_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_idloes_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_idloes_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_idloes_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_idloes_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_idloes_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_idloes_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_idloes_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_idloes_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_idloes_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_idloes_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_idloes_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_idloes_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_idloes_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_idloes_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_ildut_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_ildut_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_ildut_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_ildut_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_ildut_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_ildut_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_ildut_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_ildut_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_ildut_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_ildut_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_ildut_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_ildut_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_ildut_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_ildut_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_ildut_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_padarn_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_padarn_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_padarn_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_padarn_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_padarn_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_padarn_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_padarn_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_padarn_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_padarn_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_padarn_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_padarn_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_padarn_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_lann_padarn_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_lann_padarn_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_lann_padarn_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_latharn_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_latharn_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_latharn_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_latharn_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_latharn_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_latharn_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_latharn_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_latharn_saxon_1	vik_influence_mod	character_to_character_own	3.0
