key	generate	localised_description	localised_title	ui_icon	ui_image	prioritized	event_category
sw_skills_gothi_shield_heathen_pagan_vik_reg_eidenburg	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Eidenburg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_eoferwic	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Jórvík	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_exanceaster	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Exanceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_gleawceaster	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Gleawceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_grantabrycg	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Grantabrycg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_grianan_aileach	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Grianan Aileach	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_guvan	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Guvan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_haestingas	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Haestingas	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_hlymrekr	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Hlymrekr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_inis_faithlenn	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Inis Faithlenn	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_ioua	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Ioua	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_lindcylne	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Lindcylne	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_loidis	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Loidis	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_lunden	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Lunden	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_mameceaster	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Mameceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_nas	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Nas	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_northhamtun	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Northhamtun	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_northwic	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Northwic	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_rath_cruachan	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Rath Cruachan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_rendlesham	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Rendlaesham	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_scoan	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Scoan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_seolesigge	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Seolesigge	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_snotingaham	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Snotingaham	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_steanford	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Steanford	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_tamworthige	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Tamworthige	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_tintagol	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Tintagol	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_tor_in_duine	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Tor in Duine	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_vedrafjordr	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Vedrafjordr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_veisafjordr	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Veisafjordr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_waerincwicum	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Waerincwicum	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_werham	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Werham	message_generic_news.png	vik_event_paganism	true	Ybor
sw_skills_gothi_shield_heathen_pagan_vik_reg_wintanceaster	false	Our men have descrated the local church and sacrificed its leaders to Odin	On the Alter in Wintanceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_slave_rebellion_significant_vik_reg_aberffro	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Aberffro	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_aberteifi	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Aberteifi	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_achadh_bo	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Achadh Bo	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_aethelingaeg	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Aethelingaeg	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_airchardan	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Airchardan	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_bebbanburg	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Bebbanburg	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_blascona	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Blascona	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_bornais	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Bornais	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_cair_gwent	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Cair Gwent	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_caisil	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Caisil	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_cantwaraburg	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Cantwaraburg	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_carleol	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Carleol	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_casteltoun	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Casteltoun	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_cathair_commain	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Cathair Commain	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_ceaster	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Ceaster	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_cetretha	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Cetretha	message_generic_news.png	vik_event_rebellion	true	Ybor
sw_slave_rebellion_significant_vik_reg_cippanhamm	false	Hundreds of slaves are rioting in an attempt to secure their freedom. How should we put the riot down?	Slave Riot in Cippanhamm	message_generic_news.png	vik_event_rebellion	true	Ybor
